tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_price_gwei,gas_used,tx_fee_eth,is_contract_interaction,input_data_length,nonce,fraud_type,is_fraud
0xe58937b7b35846013aa7311e666dbddcdb1602ababc08a58e5d4046f869a01f3,18002124,2024-07-06T20:18:28,0x266b7d1623bc2b7058c276611ef6186789422a38,0x3ba35621a8b4afa459ab7703717f87ac6aeb485d,0.770651,29.42,32842,0.00096637,False,68,3076,normal,0
0x8d50f768407a8b816c2745cb191e124038fdb961d8b85bf35e5d73b9e6fce838,18001833,2024-01-31T00:48:57,0x591c42abf05a3a10a32490568bcd7e0819dfdbf5,0x517d0f31b30e4fdc760f32985bf8e6224c264807,1.101938,35.9,71888,0.00258108,True,136,4229,normal,0
0xdb6e7c6e9187ad2f287d4f5c054625b4190f4d6f3756f5f5eb8aba9a712a5ad7,18005212,2024-04-03T08:20:22,0x0955d96be0310a3d603e84cca2e887b4116dc837,0x1fe2de3ac63cab6d1e6d3392b40fea0e1c8fd3ee,0.282821,33.99,84943,0.00288748,False,0,3213,normal,0
0x4ba55fa4bfd1b0e489c50c5b92e67eb98b556ed0e3404999560506c78e99a7d0,18603604,2024-10-26T04:00:00,0xd4894e1cb90591d5a7f799fdd51e523dfac173fe,0x160526b04d118fe11435d51d6f6704fc790bdca6,581.299328,78.83,90730,0.00715194,True,68,1579,rug_pull,1
0xb15d26b47d8f0835cfda5005fa66c93874a723b65aceeb6b63b5831ea1e22288,18008900,2024-03-20T15:32:52,0xc509823c0820d9d7ea38abcff816c8fb5eebca42,0xb382eee8a1e927eea2662029fa1145c2a37c7552,0.175091,25.02,55023,0.00137691,False,0,2621,normal,0
0x9f9aa6b55e85094bc621c8d7c5a6aaa13e84d501c009408827fe49cb800eadde,18003868,2024-02-06T13:15:29,0xaf7f3e6b8210c05ab74715645457679c14691c7b,0xe08e7940d8b7ae12a57655e9b6b236cf2276846f,19.424109,14.97,39811,0.00059598,True,136,1124,normal,0
0x139c94f1a928598c1c1473c970fff6974598ad5afb3a700ac5646584140afeb5,18002740,2024-03-31T15:27:13,0xb0fdfa6891eca1120068d99253a98ecc6c6cf24b,0x0f37dd621a28add2c82a5b0ee4237a7e91389d52,6.957052,34.51,70972,0.00244897,True,200,904,normal,0
0x161b74d9b0bb11db8a982868fb48078c43d3430e322f5a05744a5de98336461c,18010904,2024-02-08T07:53:35,0xa606a3616e9362be32fe756bcd671e1af813882f,0x761d6a1bf9580e75cfa815a19e7e69f30b50e138,4.744035,18.92,26852,0.00050801,True,0,2568,normal,0
0x14bd268604817a335d46c1d23058db56d15e991035fa8df5408e2479fcc181ae,18000027,2024-12-17T20:54:16,0xa5d034d07c5bc0ebdc3a0bcda8a30069a80110bd,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,0.094228,15.88,47685,0.00075709,False,0,756,normal,0
0x9d38dc3332f846154b96d5fac0394b79da77d9411b461166891e8cd921e8bfe2,18003028,2024-09-15T05:05:17,0xe69f5501c5357d2352ed9c109733c02aeeeea935,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,0.32497,28.78,58585,0.00168622,False,200,2010,normal,0
0x5a9968f5bbb827685c401f0641a50f50d719038060ee4ea782b8180afb272aa7,18000870,2024-10-25T15:10:33,0xe353922244207492722f15ba172bd3fcc732095d,0xfa25111b9109276f28afd818b62d3afd4fe3aadc,0.125222,27.87,27731,0.00077274,False,68,1210,normal,0
0x3bce45d69b1f9ae3f68019dd3f370f2aebadaa6051fdb6650d6adb0b92245357,18401204,2024-09-04T04:00:00,0x5bb378889a48ed353c6bbf3302164b6e9c871ab9,0xc1ba7ddfe88facdd74799e11ea1900035a35aae2,0.002972,135.2,47386,0.00640642,True,332,5,phishing,1
0x477e2156b8b02cd59c64b243a81bb271f0f61efe91d4f423d479bf49e764351c,18002047,2024-07-18T09:19:48,0xac9f83e6d15e99b09d95dbbafcb68ba95add0998,0x5f21adf16d1e9f85b13a83fbef28b3bacc93b886,2.344631,19.68,28666,0.00056416,True,68,1455,normal,0
0xa99b6cf5c2bb703447feddfac67fc9af45f9c6bb27a0de9d591c10ff3fd66b6f,18003980,2024-10-27T01:18:10,0xc76b4e5ef143d5101ad69614bfc03959eb439a19,0x2660672dc64a0ae0b3c3b49549ba01bb4ae3d9ae,1.222153,37.54,83515,0.0031354,True,200,764,normal,0
0x209a8eb7e4c0c0484cc2397b4f3b688a1cf1b6696d4ef5959078dddf116cf0da,18007100,2024-03-04T00:39:23,0xab4110dc8b7b2446f144dded33da87bdbe903c54,0x9abb08b2f45a28dfa45524bc45d5ec303da9d632,0.165765,14.32,28687,0.00041084,False,136,3698,normal,0
0x5c8f573b616ce450bc8e659327f5c2eaa8a78d8010323fe07387bde2b30607a6,18007011,2024-05-04T12:20:08,0x93446f17ed6457b1cbbee6e7fdb203dc137bcc0f,0x76d1f531d1480993477a866f357cf63ef7ea34b6,1.263865,20.37,59488,0.00121198,True,0,1821,normal,0
0x53a401dcfdba19aebd6290d4f49cf33f9656778f472dd53e8135b0111d0b0aa4,18002667,2024-01-02T20:52:20,0xeb6d9b1ad0921c576edb0f48cf84dec4b234fe72,0x4b209ba5b3f5e1e8086576111237a121380aa359,0.193215,23.08,45633,0.00105302,False,200,2666,normal,0
0x5d492986b351ba95d06543603b7aa6cfee2d47d28e7632b8237265e00f82bfa9,18014490,2024-05-28T03:35:22,0x92f48b8de83c143c9760bd09d9849e99672215dd,0x0cb534dba5da0cb9354525d0c66feaeb5b741fc8,38.376648,27.42,53185,0.00145824,False,0,4245,normal,0
0x6aa2f057ccd777b18ca41a58ca5351868fd4639eed0d98a61844f805d144a658,18203007,2024-08-20T00:07:00,0xf99b486e5b791252361ea4f2f9ae6af23c4a87ad,0x0fbbdfbda90ce54313a260b88367631663330377,152.891396,96.85,123406,0.01195201,True,200,303,wash_trading,1
0xdaf2f215e36f7f7d90e0268b43c98eea218374581e47dfd4d31d8ccff5bfb693,18200004,2024-04-09T00:04:00,0xb6c8735a245561049a55e5931958731cfc88d461,0x7c98cc0a4a6cd8e0fbfc604e884ad171ec772de4,120.962477,83.83,145461,0.01219335,True,200,137,wash_trading,1
0x7f6e3a2ac19c9e4a274b99b90a636debfffb4ccb3785f25f972ef4e437902150,18202204,2024-09-02T00:04:00,0x3df80b217bf5e390bc62b54085646e4f2a99e205,0x0636fc017fe62d49695ab2a9169bd73dce48333c,151.866403,104.32,162804,0.01698385,True,200,298,wash_trading,1
0xafd9f928df98d157d88989c997187a9827bb0a18e2722bb6b394b216b0b40fba,18002809,2024-04-07T14:47:29,0xaa5be5b724ef2c343d844d62bb4cb40617435537,0xe9d0d52dbdf1f01c3a7107e5ab57b442c7a89425,0.660703,28.46,67418,0.00191878,False,0,3901,normal,0
0x3ccc35a1062c5064093367621af5ec9d202c21cb5a37d9811ea47df12b6dc53e,18001554,2024-11-21T14:48:28,0x35776f1afaa2a1210fa640f0991e9bf9dcd31e78,0xaa5be5b724ef2c343d844d62bb4cb40617435537,0.261919,33.67,87160,0.002935,False,0,731,normal,0
0x115f9096e94ec5663fefbc9fddc6d90a1ebf73a2a2b7dd77785fb60f9a658faf,18202603,2024-08-29T00:03:00,0x808b0f31de5de15372610dfc473f02e361536a97,0x02493aa08521cab42b876e21accb62341a8884f5,133.291851,109.46,134393,0.01471012,True,200,352,wash_trading,1
0x73bf850df0048237122aa42ff6b51afc17cf9b415f684197c85a2e8dee4a3695,18601209,2024-08-25T09:00:00,0x8100f6c32f5b295a8766a2faac22f2f46bcd1347,0x5b584b08e531a72148c09076f438aaa31adf37e2,305.729422,60.18,142735,0.00858963,True,68,1525,rug_pull,1
0xaad80e68077a086633790393195a83cf0e020a19d672d01ef8aed8464e455025,18000675,2024-05-01T09:07:03,0xd95e5209182f0cd4a959c0a71879d0ac7a281c48,0x96219489e0c9512ccab502f806ea7ba3628cbac5,3.196032,15.64,58762,0.00091912,False,0,4094,normal,0
0xb7b491941f487c6d6925ac834f9d0790d567ff92300eb0ba1b1a45dedf5047ad,18000594,2024-03-10T20:46:41,0x02ced8c7385a5b6dcea67aa46a4139c9077de3f2,0x4b209ba5b3f5e1e8086576111237a121380aa359,0.028164,43.54,44590,0.00194139,False,68,3674,normal,0
0x051a0310b50255424ecba49a10948351ce3c2ab5b1967985d902a0d3a374b9f7,18401502,2024-08-24T02:00:00,0xce1984626b8ca9cc869c6b71ee8359d95b171d2c,0x14c0893499c4213ba89533bdb4660d59b0dbb361,0.004071,137.83,59313,0.00817522,True,368,2,phishing,1
0x58b1cd07dccd50d0fd891a5f3e3fb85c522c0bf0791d8c2ecc34443a68f0ddf1,18001662,2024-09-09T12:27:27,0x192bf09f5f555d2226bfc667d7f2bda1fbe782bc,0x92dcde03b90f4ecc5ce686e9a76ab72eae09862a,1.926714,34.75,52149,0.00181227,False,0,954,normal,0
0xd3e9b1bba9763b8bcbfaa4bf62b411fdfdc9d1dddd593fde24e868fe96c14663,18001986,2024-03-12T14:56:38,0xde5c6044071daeda338e6c198d13bc628ba51594,0x6ed6376ed6d1df197d103177fccd1bf6f05398f2,0.405235,10.25,68522,0.00070203,True,0,235,normal,0
0x87a7673ecfe992f325d795451321b9e86b79d5cd4ae540a9686ffcf5103b380a,18000716,2024-03-03T18:43:34,0x588e294e486db83026ae052c1e77d2d651d26b11,0xe774d8014053f1aa341f5020173087bc0d4de0d4,0.59695,21.73,58721,0.00127587,False,0,2379,normal,0
0xb07ce1945618b213eb4080af9042b2863970367ee780555e7660a3394f74574b,18001418,2024-03-21T07:33:45,0xe353922244207492722f15ba172bd3fcc732095d,0xc50b3d06a14d5c8a5aff6e8e097140bd8447d03e,3.642618,35.08,35526,0.00124619,False,200,3361,normal,0
0x9e824135f1bcfc6e84e4cab2ac1721e6e86d2fd8618ed06cd6e452b5090d530d,18003352,2024-07-19T12:13:25,0x21d88b69e810ef2cb3d4a2f4ea2f41ca59d5f19c,0x5650cfc48d9bb489ba3c6daf9dd03fa5f2729a6f,2.283565,45.21,96219,0.00435037,True,0,2693,normal,0
0x1687ab03afb1a5959c0eb3c7e597ac0e0f1f3370bca4c0c540a234b2f3de6ba2,18003026,2024-07-27T07:15:29,0x82f6a5dbff87da01f016e11ce370ae7eea2e1d53,0x761d6a1bf9580e75cfa815a19e7e69f30b50e138,0.489503,34.49,53269,0.00183736,False,0,879,normal,0
0xc8b229f47f9bf20ae0e1f750e32568041618d7b54a25e3c762edbbb886d58526,18000884,2024-07-23T11:42:25,0x34995265752bbc894a707f3b2b4b604488bf3e13,0xebc9c628a8057b6c2fcf90708df5d8cb2d0d7b52,1.0231,48.47,57167,0.00277072,False,200,562,normal,0
0x959b7871cdee6c56c21ee92291e6308a26f160ca44b29c22e4eaf1fde81d323d,18001140,2024-03-12T22:47:46,0x358418a37e6ea7e726d8ae8655e1f81632bc9ffb,0xc0838ccb7e3ba73d6cf2c6c992844b8df60275f9,0.155135,31.22,85542,0.00267063,False,0,989,normal,0
0xcf0ecda2675a389acb495b759dbc661cde1cdda6c3ec621f2cfa66075b845b4b,18601807,2024-07-27T07:00:00,0x97adb41184e07fa5afdcb9d5ca00780ef72dccb1,0x294f2c6ef3ee59ea178f4e55cf874039405d9d73,569.862798,71.39,108533,0.00774768,True,68,1157,rug_pull,1
0x3c0a1caff308d2d72766d277c96140361b6d66d898db4941cb9039ba72d88268,18400702,2024-09-16T02:00:00,0xe2ce3d520c059a11012a5593304f871fefddb6a3,0x5e4a35e050a2ca1354bda372f63a648936d22567,0.001387,152.33,53266,0.00811418,True,300,1,phishing,1
0x3c13cc366118858ecaf8b2b55383b0ad4cba513a4b68631737af6a0576f4426d,18000806,2024-05-01T02:49:38,0x20d2dd0a416d9563f2dabe9a4c293593a5390c30,0x92dcde03b90f4ecc5ce686e9a76ab72eae09862a,1.383567,29.22,89114,0.00260406,False,136,1022,normal,0
0xf3003b23647e99ad751bc2099eff5aa105086d53a1aad112c750ab6a56db0e48,18603009,2024-08-26T09:00:00,0x200fcbfd2ff9341e3c9801d99274c5f9cf766d1f,0x8b2e85d50ce4b7c02467209d03ead1ecfd0d1a5d,895.924747,52.5,134523,0.00706278,True,68,3785,rug_pull,1
0x16a88be7906c7322b296ffa5f765d5da7b2939eb711fb1ccd90eec93ac4976fc,18401105,2024-08-24T05:00:00,0xd82a753c7b1bbc60b53e304f40a1c9c9bcba5737,0x8c0a4504035e07614e9aca11f646d5c154c9b563,0.002435,110.49,37831,0.00417993,True,368,5,phishing,1
0xef32be976dae0348c6d34cfb60f42ed1a24c069581864500cbe53618a9a93678,18006036,2024-10-07T17:17:08,0xe08e7940d8b7ae12a57655e9b6b236cf2276846f,0x9837aca8b60ae094041068ce73e89bade5e3763e,0.186983,35.52,35085,0.00124613,True,200,4641,normal,0
0xff2d1034a037d3c1ee699c47fb79951cd835b2ddeeae651f2c19dd46323d1d19,18000408,2024-11-19T16:36:15,0x6182c7a370c24c7062360d6cd75b9cf98be1b92b,0x5f21adf16d1e9f85b13a83fbef28b3bacc93b886,2.105906,30.1,23154,0.00069699,False,136,2890,normal,0
0x20a6db17cc6854bef7cb5c88a0562c1f9aff92ececb821c2cff630b272b836c7,18000360,2024-10-31T01:42:06,0x9bdc8d31b705964cdadc41832279716dde26f21f,0x591c42abf05a3a10a32490568bcd7e0819dfdbf5,0.583741,12.9,27368,0.000353,True,0,3414,normal,0
0xf0266e4c6f30de1c491dcae25c3f1b3ae51e6279b5699242aec7b52d4d56fec2,18000500,2024-03-07T17:03:37,0x761d6a1bf9580e75cfa815a19e7e69f30b50e138,0xa43ccd7f1d9f16fffbf1d4bf54457f2a7c8e2d13,0.629192,35.61,69843,0.00248696,False,0,3365,normal,0
0xdf3a757ac1a9f4c18c2a36fd0b8a908b2c6d9e7cebe60e60f3c4fc1c2977c824,18601213,2024-08-25T13:00:00,0x8100f6c32f5b295a8766a2faac22f2f46bcd1347,0x5b584b08e531a72148c09076f438aaa31adf37e2,329.516488,46.41,107517,0.0049902,True,68,3843,rug_pull,1
0xc174be5f4b572ccbb15bfe26efce6b4bdf2129e8e2572345192d27cb5c8f9f87,18007938,2024-01-09T19:45:23,0x02ced8c7385a5b6dcea67aa46a4139c9077de3f2,0x2f6814daa41611d1e6c2fa789093b35b24440b20,0.038998,20.82,23107,0.00048104,False,200,3111,normal,0
0x0dcbdf8cbd7fbff8623b4050fd826e387489f59cbfe2e70cf2407b26bada3c91,18004302,2024-05-07T15:36:30,0xe8afd9f6742d8cbd469f04cb79a1fdf3f3e96b40,0xe9d0d52dbdf1f01c3a7107e5ab57b442c7a89425,0.820555,42.29,52066,0.00220186,False,0,3146,normal,0
0xf44ae3ee53b1532d1ebb8778e660c3aeb09d77ef6906df8db2283d8abbaf43d8,18008948,2024-04-21T16:27:46,0x7960aba4c47868e5b3e1328769dca8c1f025cd84,0x9b6e20eb7af831ef17617dbc4b37fe17c381ee0e,1.308268,35.14,37433,0.00131542,False,68,247,normal,0
0xe0f277814f00156d8454e50a42504426b80ea7e6c2b7d01de7eb94f6fcd2b693,18008292,2024-06-03T03:26:29,0x8cd4347f9935f6687e9aca3a8d373db3f946bd9d,0xad5e449e40ef714c5916e24e777676cc642fa9cf,0.658733,29.05,87069,0.00252951,False,200,2812,normal,0
0xf4a4e31c8f78777e00beeb0ee82bfb31f0770e9808755c246b883abfd200bae1,18403300,2024-06-22T00:00:00,0x102e16d454e031912127f5c9e9651692338d223e,0xbee48ff744617d4c487b0851d9eac9a07498385a,0.004247,127.56,40206,0.00512855,True,300,3,phishing,1
0x4f4750806bff578b830140a93308cc02678087fb9cf91e15d02009487a8491c7,18004716,2024-04-25T13:05:48,0xc509823c0820d9d7ea38abcff816c8fb5eebca42,0xde5c6044071daeda338e6c198d13bc628ba51594,13.23094,41.84,29140,0.00121929,False,0,2732,normal,0
0xec35f3fb02753b2d6e4e3f337f0edf96c016f93ecfc046d4a8232fa6c15ca4ab,18004288,2024-12-31T19:19:06,0xaa91bb1289552259250e1b2a3cc07a788779cc74,0x0615f894aaeb04b0b29c8055d04c065d1c97fea5,3.538477,36.06,84271,0.00303848,True,0,4456,normal,0
0x73d9736572d52cf25ae4f2ddf5f7db78202f441d66c8e5bafa01ee2ea7bc2e93,18601511,2024-07-14T11:00:00,0xd514db2ab54512b3de0ceed349c3215f41520d8f,0x22ab6f7947eb830a66845e8bf16662ab77ec02dd,868.456568,37.33,81656,0.00304856,True,68,2295,rug_pull,1
0xa2d150bd7c9c6ff0986ac4d627d3d45347104143b079d87db784cec140e407ab,18006884,2024-02-22T07:55:32,0x83888943ff47fb29cde5f9aab7645d2c17fd3f8a,0xe901ca7cf8dd3bd6503db5a64cc84076fdf0c339,0.454514,45.89,69503,0.00318923,False,0,4011,normal,0
0xc5e48cc639e9e79965c88bd962c044eb585493af786a7577c18ccee5dec35956,18013925,2024-11-20T16:51:39,0xe5ab855c3cb896d1f68cf085cdf0cba058ec5b2f,0xce581490b64b1af57f3dd921667d393f9fc10595,0.366345,24.67,94327,0.00232696,True,68,67,normal,0
0xb22461051983fa1721f0681576043c5bd135bc4a1a8b301432f83744c42cd4f2,18010948,2024-07-24T03:08:47,0x4065336b8a0e26377bdac0fd499ea09a85e414c5,0xc76b4e5ef143d5101ad69614bfc03959eb439a19,0.285139,46.37,67448,0.00312739,False,68,4455,normal,0
0x79571b3f1103dea0b2879ff50c249a7788ff73343da916d361b8bca6558727d4,18000840,2024-08-10T03:29:39,0xe5c30df880ce0b25cf30d16883950f192fb0c9d1,0x6ac210ea78bf65555f32b384a937ca7bef6c8ca4,0.568168,50.75,32300,0.00163935,False,200,1438,normal,0
0xbd0326bdcb26866ad2fdaa9b0ada86584972b094f8d083438bbd212316a0a3c9,18003972,2024-06-07T00:22:48,0x041828bfb2b507286d459b4761be88803195fcc7,0x225093b22ba889759761bf9d97bcf7181d20034f,1.091599,35.16,33217,0.00116797,False,0,3200,normal,0
0x25813a143d5ad6436f9dfe49791a73e7e84a84bfb57b831126e5c8225821f069,18002792,2024-09-02T11:26:27,0x0ca5be342b990ecfcabbed3c741429aa3a8692cb,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,2.119679,22.76,72404,0.00164794,False,0,4446,normal,0
0xaf00e4ae715d49d7612e8c7a8dab2d488b6cbd64663905bc2c3f86375232ad8e,18012615,2024-04-18T21:18:26,0x03c4ed33aae6ea33d5601ad5273d1a1d99b72557,0x04e1f2220366f47ee20d2f5793cfba441cfb97fe,0.016379,29.78,56579,0.0016849,False,0,4732,normal,0
0x07bb602202f164291ebe3f9cfdd98db4b97d7c43b84350d4de6d2cda5ab25a90,18000567,2024-05-13T12:15:28,0x0acc9260a09fccbf9f4d61eae58ecfc7f92e9cb1,0x6ac210ea78bf65555f32b384a937ca7bef6c8ca4,9.822782,21.92,21895,0.00047987,False,200,4693,normal,0
0xedc88f3ab485d3d7ac98d90f46dd415cc0bf1de030857bc7318372a8e8210b75,18004713,2024-10-01T17:26:01,0x041828bfb2b507286d459b4761be88803195fcc7,0x24bc87b2b67c30778248ee27be5da0ac0900b605,0.317067,23.97,56865,0.00136316,False,200,419,normal,0
0x882e73cbe55ed21a85a5537e428de7f50e5a0b363baaa7342a4776e304fe63a8,18011385,2024-12-06T09:27:17,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,0xa8690afc851337687f2cf531d35c0da9202f8ba8,0.326579,27.0,92159,0.00248786,False,136,2943,normal,0
0x83d666bff1ae36ef9e9d5b5fa9b362d41b29731e878d51fc8efa34f2262a9eac,18001601,2024-09-07T15:17:27,0x6960e3035eb7b446c77ab58e3b2d14ff5630e876,0x0fce1eecf97cd45f808ffce56ebe5bf74bb9bf97,0.513469,42.79,52820,0.0022601,False,0,503,normal,0
0xd7f9ed6fdd430a8803098414e93a06e02e3bfdd54fd06719c241a66e97eb0824,18004565,2024-09-28T15:04:33,0x695aaf3e042fc213b2e8b79b301e8b602c65c438,0x89cde0c1fb39e2b84a8475a9ca3183657222380d,0.071676,44.11,91309,0.00402758,False,200,1016,normal,0
0xf653d8ac4196fce2b72b5cd4f4290279b73a111ad6825cfeed90db73d1630f80,18003792,2024-04-23T10:27:30,0x3dfeb40681d98729ab3ed87d98a960b9540c6af9,0x43607879d0e7540c1e9f06a1ebd469b9d7d2d60b,0.249526,45.99,51333,0.00236062,False,0,901,normal,0
0x51a1fa7e72d57d6aed34f1faf4e380517b2f4da4e251db69e8ef14ff25461fbd,18002388,2024-06-17T07:32:05,0x5650cfc48d9bb489ba3c6daf9dd03fa5f2729a6f,0x9837aca8b60ae094041068ce73e89bade5e3763e,0.354747,42.02,58396,0.00245406,False,0,4489,normal,0
0xbc57753e7dd7fa72e8e5e53e4bb1b0a01b8a79ab32ccdf63edec995c2a2a9f2b,18005613,2024-12-27T02:42:47,0x4b33722697b94f484f2ddce7608d72d0ea446039,0xc11bd616399ef7de0e3747893d82ead461de9346,0.596019,31.68,59114,0.00187277,False,0,611,normal,0
0xa128b007d09aaa77243a60b666a2eee83492fc0a2396d528c5a2ba3c41b194ad,18009484,2024-03-08T06:03:59,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,0x0cb534dba5da0cb9354525d0c66feaeb5b741fc8,0.368774,34.15,75725,0.00258584,True,0,4121,normal,0
0x1ed5506c2505dfcaaa5fd272f844b6132adfa0700a1a5f6ea6cc31f1300580d1,18008823,2024-06-19T15:57:16,0xe3198d6aa62a6f5cdfa33a496c69e0eb63025e5d,0xb382eee8a1e927eea2662029fa1145c2a37c7552,1.008476,15.0,80138,0.00120169,True,0,2475,normal,0
0xcb04e9d3d8fb91773ea17df19e70a3935574ffa584b956ba1380e2f2111e779c,18005126,2024-06-09T06:20:49,0x6ac210ea78bf65555f32b384a937ca7bef6c8ca4,0xde5c6044071daeda338e6c198d13bc628ba51594,0.243998,29.86,24893,0.00074324,True,200,4346,normal,0
0x9097779c4adfdd4952e5da06073723355c9cd8466608d5bc29e1086a259e1415,18601804,2024-07-27T04:00:00,0x97adb41184e07fa5afdcb9d5ca00780ef72dccb1,0x294f2c6ef3ee59ea178f4e55cf874039405d9d73,584.571245,37.5,148966,0.00558652,True,68,2248,rug_pull,1
0x4a7a0adf4cdd01a54cf4a6c4b337dd2ebd3f7873d807a01089993ba80591844c,18002596,2024-06-06T14:55:35,0x9837aca8b60ae094041068ce73e89bade5e3763e,0xde5c6044071daeda338e6c198d13bc628ba51594,0.549409,33.22,67052,0.00222726,False,68,3624,normal,0
0xc4792f5bd05f8cd752292ee3296ab55f143a1e130a34f81e2f2ac02ac3b9d61e,18002630,2024-03-14T20:02:53,0x4a37ee90281551b78b2dde8c6a3c9d3b45da019b,0x68daa324a0eb47a651966118abd9a012503c1317,0.573994,34.63,22877,0.00079227,False,0,4686,normal,0
0x5facbba742ddba314636bc24dceaeccc8c6a808dafd1d76b5ae4367814b3601d,18601216,2024-08-25T16:00:00,0x8100f6c32f5b295a8766a2faac22f2f46bcd1347,0x5b584b08e531a72148c09076f438aaa31adf37e2,955.957937,67.99,96976,0.0065931,True,68,3407,rug_pull,1
0xe185771dabeb1dc2305c8aa11e73299aacf971e1ad605f0cdba88b3a5107cd63,18009655,2024-07-01T12:57:37,0x514e857c7840eb1effe25380c7c786a5a153a8bf,0xb58db892c3c10cc83c74ef08ad4c5f474923b9ca,0.364012,27.84,81240,0.00226204,True,0,187,normal,0
0x3773ab4913bd61445cb9add5c9b9a55b286fd1029a45e461c828933feeba4d6c,18002787,2024-08-22T03:51:35,0x1bc77f59f4876618bfd1102f7194f9e785c6d6df,0x358418a37e6ea7e726d8ae8655e1f81632bc9ffb,0.084594,10.43,54897,0.00057239,True,136,4822,normal,0
0x4c7cf8632bd27a52204ab9a77581dc8a71c061916c8e2fce8d7bf0cbec794585,18202617,2024-08-29T00:17:00,0x808b0f31de5de15372610dfc473f02e361536a97,0x02493aa08521cab42b876e21accb62341a8884f5,134.874471,135.81,124808,0.0169499,True,200,420,wash_trading,1
0xe06772c7d2ea4815e266b73ea775e56dae21299419bd46f6047474f467511033,18007585,2024-11-06T06:23:09,0x884914792008f0fbdd29c986a4300ab4fdd64710,0xead6a5d28f8d43a0aff933ad13bd6fc4dd341a92,0.401911,34.47,78958,0.00272158,False,200,3093,normal,0
0xb6d85e8c3b1f65941338127f7a4637151916484e762874d4d06d09d9bbfbf83f,18403408,2024-05-08T08:00:00,0x80b8b22cce518d59fd2ae0721f0bc81cfe9945ce,0x804b60c4d927b1764b7035eda82b7b217c220102,0.000993,94.57,52134,0.00493047,True,300,5,phishing,1
0x92b21711002e452779449e3695905a3f55eaa7154f7ba5fd58b4cfcc2f208668,18005820,2024-04-20T13:42:08,0xc69c9b0bb2de6ba66150e3a933fb4fc4eaab2269,0x1fe2de3ac63cab6d1e6d3392b40fea0e1c8fd3ee,0.578423,31.76,54518,0.00173124,False,136,2626,normal,0
0x38b2820605452131556899aee457278bbc5be14cd0e21dfd7d47c5307952a02a,18000325,2024-05-17T18:03:09,0x3217c220930cc65dd00771a6f72fae43876c28e3,0x313ac98549d85f505588be2c2ac857c9d4bdeb86,5.891049,41.27,50654,0.00209027,True,0,4435,normal,0
0x971b3e56965bf0e173747b7901f4c661033145e14bd538b7db97978f6e01798b,18602402,2024-07-09T02:00:00,0x60d4920b6898216c4c63e418ca7435a5745b40c3,0x9c87bfc780a608d65dc3984bfdb76a91bd7651e4,647.906532,70.22,81360,0.00571274,True,68,4754,rug_pull,1
0x9d0850be951b34b145fabb6e2248314dddeb068c65c2631876bdf37e9d680811,18001203,2024-06-28T03:21:29,0x6ed6376ed6d1df197d103177fccd1bf6f05398f2,0xe774d8014053f1aa341f5020173087bc0d4de0d4,0.052373,38.3,94473,0.00361806,False,68,722,normal,0
0x80750608199f8ddfcb460b5738f7abda9227a8baa33a0172c55d8b078b13882d,18000624,2024-09-28T04:24:15,0x4b209ba5b3f5e1e8086576111237a121380aa359,0xb382eee8a1e927eea2662029fa1145c2a37c7552,3.768692,31.16,94044,0.00293011,False,68,3039,normal,0
0x9298549328f435962f700859f2f619e47e8f1cf0a761ce9226a41922d2954621,18008817,2024-02-01T00:24:17,0xd794882e56324d00609b89143c235f1aaf9429a5,0x8ae7836625fccbe13047461fc747a34b49329b45,0.107947,33.21,78092,0.00259366,False,200,4809,normal,0
0xa6b2b5f9fdf63ffbc4fdd2c3f54f9264a64753708f5eeb98ee8677cd3f53fa9c,18201009,2024-09-14T00:09:00,0x58bc936098c6ea0953d80408ebf46e4b94d642df,0x9a5b3f8794e99a0d83e7a22351c0047fb74b768e,152.23346,57.59,165081,0.00950682,True,200,283,wash_trading,1
0x9211e19df741575fd936b78676a6f7eb4dfb08f29d5d67e561e66a915ed166f7,18605116,2024-09-02T16:00:00,0xb8939626f3030017b23d48a15df973946cc2221c,0x3c412df15aa082cb4c0da614528d24e2e23491f6,858.470023,59.45,92672,0.00550904,True,68,3468,rug_pull,1
0x85a60f7a2a427f67eb6daba094f1a1e29cd9c1c82ee3e1ae2ea9b839fe43aedb,18010295,2024-04-19T15:26:57,0x231241e95fa0f9cddfec145f25ee6f3ad2ef01c4,0x3f912036c1fe2cb53d4b44a5734097ebcd12fbb4,0.185966,19.6,47718,0.00093537,False,0,4442,normal,0
0x8a210a8e1094414b5816a6b5dab601800bf474c7f8561efa054a1fb7f6902142,18202011,2024-03-14T00:11:00,0x667493ff616a6d219a889325a9f726970554922c,0x16c11c7d6b4445f3b2d67e7a3372fd9bdaed9322,163.502975,84.92,130688,0.01109854,True,200,100,wash_trading,1
0xa80e5a96463eb70e416b28e2d3d2c6d82ea211e2374e536df224feeb94274b5d,18000750,2024-09-16T07:35:41,0x1bc77f59f4876618bfd1102f7194f9e785c6d6df,0x8c18674e397d5824f482dbea88fc9f02d02153c7,0.092103,16.48,27599,0.00045492,True,68,4694,normal,0
